INITIAL_BALANCE;CREDITS;DEBITS;FINAL_BALANCE
0,00;216496,32;219882,15;-3385,83

RELEASE_DATE;TRANSACTION_TYPE;REFERENCE_ID;TRANSACTION_NET_AMOUNT;PARTIAL_BALANCE
10-01-2026;payment;139641326679;192,52;2017,20
10-01-2026;payout;140878309513;-4000,00;-1982,80
11-01-2026;shipping;138913692605;8,99;-1973,81
11-01-2026;payment;138913716245;86,72;-1887,09
11-01-2026;payment;140012522136;123,37;-1763,72
11-01-2026;payment;139291861708;52,15;-1711,57
11-01-2026;payment;139259469329;384,27;-1327,30
11-01-2026;payment;140297604294;192,52;-1134,78
11-01-2026;payment;139748255973;229,37;-905,41
11-01-2026;payment;139747405077;97,47;-807,94
11-01-2026;payment;138925781261;453,44;-354,50
11-01-2026;payment;139639491640;88,17;-266,33
11-01-2026;payment;139007155831;88,17;-178,16
12-01-2026;payment;139424002237;130,54;-47,62
12-01-2026;payment;140475464202;74,36;26,74
12-01-2026;payment;140320549982;109,35;136,09
12-01-2026;payment;138128527733;43,61;179,70
12-01-2026;payment;138801389025;91,56;271,26
12-01-2026;reserve_for_bpp_shipping_return;138801389025;-91,56;179,70
12-01-2026;payment;140415539950;86,27;265,97
12-01-2026;reserve_for_bpp_shipping_return;140415539950;-86,27;179,70
12-01-2026;payment;141741288274;-865,11;-685,41
12-01-2026;mediation;140915607218;-119,37;-804,78
12-01-2026;refund;140915607218;46,17;-758,61
12-01-2026;payment;140915607218;73,20;-685,41
12-01-2026;mediation;140500440771;-134,90;-820,31
12-01-2026;payment;140500440771;102,75;-717,56
12-01-2026;refund;140500440771;32,15;-685,41
13-01-2026;payment;141836496376;-1435,56;-2120,97
13-01-2026;mediation;140453365536;-401,75;-2522,72
13-01-2026;payment;140453365536;330,09;-2192,63
13-01-2026;refund;140453365536;71,66;-2120,97
13-01-2026;payment;138580747200;39,40;-2081,57
13-01-2026;payment;139967880194;344,97;-1736,60
13-01-2026;payment;138829029705;227,26;-1509,34
13-01-2026;payment;140627650994;227,26;-1282,08
13-01-2026;payment;140145789304;227,26;-1054,82
13-01-2026;mediation;138801389025;-131,95;-1186,77
13-01-2026;refund;138801389025;40,39;-1146,38
13-01-2026;reserve_for_bpp_shipping_return;138801389025;91,56;-1054,82
13-01-2026;payment;140515340698;226,51;-828,31
13-01-2026;payment;139125735193;128,04;-700,27
14-01-2026;payment;141299911863;-632,79;-1333,06
14-01-2026;payment;140727267196;185,69;-1147,37
14-01-2026;payment;139966584410;29,49;-1117,88
14-01-2026;mediation;138209751237;-104,40;-1222,28
14-01-2026;refund;138209751237;12,53;-1209,75
14-01-2026;reserve_for_dispute;138209751237;77,91;-1131,84
14-01-2026;payment;139641681407;86,27;-1045,57
14-01-2026;payment;140396061192;226,51;-819,06
14-01-2026;payment;139903567974;17,17;-801,89
14-01-2026;payment;140129724203;289,78;-512,11
14-01-2026;reserve_for_dispute;140129724203;-289,78;-801,89
14-01-2026;payment;140798451364;89,93;-711,96
14-01-2026;payment;141400370059;-20,36;-732,32
15-01-2026;payout;141448841633;-50,00;-782,32
15-01-2026;mediation;140250142885;-165,90;-948,22
15-01-2026;payment;140250142885;128,04;-820,18
15-01-2026;refund;140250142885;37,86;-782,32
15-01-2026;payment;140043405498;98,59;-683,73
15-01-2026;payout;142118838162;-220,93;-904,66
15-01-2026;payment;141457429491;56,92;-847,74
15-01-2026;payment;140415296210;452,80;-394,94
15-01-2026;mediation;141451914771;-21,89;-416,83
15-01-2026;payment;141451914771;11,92;-404,91
15-01-2026;refund;141451914771;9,97;-394,94
15-01-2026;payment;140062875396;159,08;-235,86
15-01-2026;payment;140383841782;18,88;-216,98
15-01-2026;payment;140415090506;420,05;203,07
15-01-2026;reserve_for_dispute;140415090506;-420,05;-216,98
15-01-2026;payment;140982557100;229,37;12,39
15-01-2026;payment;140374511680;318,09;330,48
15-01-2026;payment;138918142027;135,08;465,56
15-01-2026;payment;140365907287;545,95;1011,51
15-01-2026;payment;141305256844;28,56;1040,07
15-01-2026;payment;140123943397;127,83;1167,90
15-01-2026;shipping;140775069472;1,09;1168,99
15-01-2026;mediation;141555524687;-162,92;1006,07
15-01-2026;payment;141555524687;111,55;1117,62
15-01-2026;refund;141555524687;51,37;1168,99
16-01-2026;mediation;138913863776;-117,70;1051,29
16-01-2026;refund;138913863776;29,13;1080,42
16-01-2026;reserve_for_dispute;138913863776;88,57;1168,99
16-01-2026;payment;139039262394;21,01;1190,00
16-01-2026;payment;140245920492;125,69;1315,69
16-01-2026;mediation;141095814009;-148,90;1166,79
16-01-2026;payment;141095814009;115,07;1281,86
16-01-2026;refund;141095814009;33,83;1315,69
16-01-2026;payment;140418369532;344,97;1660,66
16-01-2026;payment;140021184146;854,38;2515,04
16-01-2026;payment;139727192699;322,41;2837,45
16-01-2026;payment;139955824830;186,46;3023,91
16-01-2026;payment;139348906355;87,87;3111,78
16-01-2026;reserve_for_dispute;139348906355;-87,87;3023,91
16-01-2026;payout;141623517505;-941,16;2082,75
16-01-2026;payment;140397652934;136,41;2219,16
16-01-2026;payment;140758087794;85,22;2304,38
16-01-2026;payment;140150665598;94,03;2398,41
16-01-2026;payout;141638563857;-6874,64;-4476,23
16-01-2026;payment;139761721655;109,35;-4366,88
16-01-2026;payment;140860875070;82,72;-4284,16
16-01-2026;payment;140201114989;185,69;-4098,47
16-01-2026;payment;140364018062;399,53;-3698,94
16-01-2026;refund;141703950922;91,05;-3607,89
16-01-2026;mediation;141703950922;-294,02;-3901,91
16-01-2026;payment;141703950922;202,97;-3698,94
16-01-2026;reserve_for_bpp_shipping_return;141703950922;-202,97;-3901,91
16-01-2026;payment;140766948216;68,00;-3833,91
16-01-2026;payment;140241282353;82,62;-3751,29
16-01-2026;mediation;140770707157;-28,70;-3779,99
16-01-2026;payment;140770707157;19,15;-3760,84
16-01-2026;reserve_for_dispute;140770707157;-19,15;-3779,99
16-01-2026;refund;140770707157;9,55;-3770,44
16-01-2026;payment;141082834438;70,20;-3700,24
16-01-2026;reserve_for_bpp_shipping_return;141703950922;202,97;-3497,27
16-01-2026;reserve_for_dispute;140770707157;19,15;-3478,12
16-01-2026;payment;140902184304;255,77;-3222,35
17-01-2026;reserve_for_bpp_shipping_return;140415539950;86,27;-3136,08
17-01-2026;payment;141609371619;14,78;-3121,30
17-01-2026;mediation;141609371619;-14,78;-3136,08
17-01-2026;mediation;141609371619;-9,12;-3145,20
17-01-2026;refund;141609371619;9,12;-3136,08
17-01-2026;payment;139777127731;488,27;-2647,81
17-01-2026;payment;140545194728;112,33;-2535,48
17-01-2026;payment;140898783536;240,41;-2295,07
17-01-2026;reserve_for_dispute;140898783536;-240,41;-2535,48
17-01-2026;payment;140383841793;213,27;-2322,21
17-01-2026;payment;140220498161;96,91;-2225,30
17-01-2026;payment;140219674195;327,12;-1898,18
17-01-2026;payment;139418035561;46,67;-1851,51
17-01-2026;mediation;140507536799;-274,99;-2126,50
17-01-2026;payment;140507536799;202,97;-1923,53
17-01-2026;refund;140507536799;72,02;-1851,51
17-01-2026;payment;140282341986;45,68;-1805,83
17-01-2026;payment;137801994937;56,18;-1749,65
17-01-2026;payment;140797336762;83,08;-1666,57
17-01-2026;payment;140851500510;18,44;-1648,13
17-01-2026;payment;140207361853;786,82;-861,31
17-01-2026;payment;139374897181;11,01;-850,30
17-01-2026;payment;140353551251;75,04;-775,26
17-01-2026;payment;139828603071;18,44;-756,82
17-01-2026;reserve_for_dispute;139828603071;-18,44;-775,26
17-01-2026;payment;140245549531;134,16;-641,10
17-01-2026;payment;140880670580;211,50;-429,60
17-01-2026;payment;139660582477;49,49;-380,11
17-01-2026;payment;140778735616;151,57;-228,54
17-01-2026;payment;141085645218;97,47;-131,07
17-01-2026;payment;140423671306;18,88;-112,19
17-01-2026;payment;140905145024;547,13;434,94
18-01-2026;payment;140247993577;318,09;753,03
18-01-2026;payment;140405395735;2357,08;3110,11
18-01-2026;payment;139977496192;241,73;3351,84
18-01-2026;payment;139388729817;300,54;3652,38
18-01-2026;payment;140653454200;290,36;3942,74
18-01-2026;payment;140882564764;34,68;3977,42
18-01-2026;payment;140882604552;29,00;4006,42
18-01-2026;payment;140713837336;1097,82;5104,24
18-01-2026;payment;140268488213;84,79;5189,03
18-01-2026;payment;140643602789;114,75;5303,78
18-01-2026;payment;139372712227;11,01;5314,79
18-01-2026;payment;141164146806;91,31;5406,10
18-01-2026;payment;140367284397;243,96;5650,06
18-01-2026;payment;140856831026;219,34;5869,40
18-01-2026;payment;141202009288;89,62;5959,02
18-01-2026;payment;141146348122;130,19;6089,21
18-01-2026;payment;139954665364;11,01;6100,22
19-01-2026;payment;141963223933;-3010,62;3089,60
19-01-2026;payment;142631359778;-1264,68;1824,92
19-01-2026;payment;142631356098;-349,00;1475,92
19-01-2026;payment;141963473267;-1419,17;56,75
19-01-2026;payment;141963576589;-624,55;-567,80
19-01-2026;payment;142631650030;-1754,56;-2322,36
19-01-2026;mediation;139348906355;-117,70;-2440,06
19-01-2026;refund;139348906355;29,83;-2410,23
19-01-2026;reserve_for_dispute;139348906355;87,87;-2322,36
19-01-2026;reserve_for_dispute;140241282353;-82,62;-2404,98
19-01-2026;mediation;140494466821;-387,90;-2792,88
19-01-2026;payment;140494466821;316,40;-2476,48
19-01-2026;refund;140494466821;71,50;-2404,98
19-01-2026;payment;140606200921;117,88;-2287,10
19-01-2026;reserve_for_dispute;136565909343;-20,76;-2307,86
19-01-2026;mediation;142646872378;-121,90;-2429,76
19-01-2026;payment;142646872378;90,11;-2339,65
19-01-2026;refund;142646872378;31,79;-2307,86
19-01-2026;payment;139549946052;543,20;-1764,66
19-01-2026;payment;141271852354;270,36;-1494,30
19-01-2026;reserve_for_dispute;140778735616;-151,57;-1645,87
19-01-2026;payment;139556522094;4166,30;2520,43
20-01-2026;payment;140238915792;45,28;2565,71
20-01-2026;payment;138438608281;10,38;2576,09
20-01-2026;mediation;141218053725;-259,00;2317,09
20-01-2026;payment;141218053725;202,97;2520,06
20-01-2026;refund;141218053725;56,03;2576,09
20-01-2026;payment;140564989669;126,43;2702,52
20-01-2026;payment;140563976561;1133,78;3836,30
20-01-2026;payment;139911202778;543,44;4379,74
20-01-2026;payment;141191916284;282,17;4661,91
20-01-2026;payment;141217685720;270,36;4932,27
20-01-2026;payout;142117947517;-9408,50;-4476,23
20-01-2026;cashback;142123236115;149,41;-4326,82
20-01-2026;payment;139959098708;59,85;-4266,97
20-01-2026;payment;141192147184;57,40;-4209,57
20-01-2026;payment;141052846576;102,75;-4106,82
20-01-2026;payment;140335692498;20,27;-4086,55
20-01-2026;mediation;136565909343;-37,80;-4124,35
20-01-2026;refund;136565909343;17,04;-4107,31
20-01-2026;reserve_for_dispute;136565909343;20,76;-4086,55
20-01-2026;payment;141259669610;95,71;-3990,84
20-01-2026;payment;141173504422;88,74;-3902,10
20-01-2026;payment;140249927464;251,73;-3650,37
20-01-2026;payment;140541328108;110,48;-3539,89
20-01-2026;payout;142158732075;-936,34;-4476,23
20-01-2026;payment;142160416821;936,34;-3539,89
20-01-2026;payout;142159912761;-936,34;-4476,23
20-01-2026;payment;140327697026;20,16;-4456,07
20-01-2026;payment;140240998217;541,69;-3914,38
20-01-2026;reserve_for_dispute;140240998217;-541,69;-4456,07
20-01-2026;reserve_for_dispute;140415090506;420,05;-4036,02
21-01-2026;reserve_for_dispute;139828603071;18,44;-4017,58
21-01-2026;reserve_for_dispute;140240998217;-458,65;-4476,23
21-01-2026;refund;140240998217;189,38;-4286,85
21-01-2026;reserve_for_dispute;140240998217;541,69;-3745,16
21-01-2026;payment;140417021109;143,88;-3601,28
21-01-2026;payment;140508355800;56,12;-3545,16
21-01-2026;payment;139380061139;219,49;-3325,67
21-01-2026;reserve_for_dispute;139380061139;-219,49;-3545,16
21-01-2026;payment;140850000172;1354,45;-2190,71
21-01-2026;payment;140640665103;335,03;-1855,68
21-01-2026;shipping;141299801948;48,99;-1806,69
21-01-2026;payment;141690581846;107,79;-1698,90
21-01-2026;mediation;141223348545;-854,90;-2553,80
21-01-2026;payment;141223348545;665,12;-1888,68
21-01-2026;refund;141223348545;189,78;-1698,90
21-01-2026;payment;140685183415;134,57;-1564,33
21-01-2026;payment;141468345590;219,34;-1344,99
21-01-2026;payment;141256632948;91,31;-1253,68
21-01-2026;payment;141025140799;95,71;-1157,97
21-01-2026;mediation;142952947024;-309,00;-1466,97
21-01-2026;payment;142952947024;248,47;-1218,50
21-01-2026;refund;142952947024;60,53;-1157,97
21-01-2026;payment;137614895655;297,06;-860,91
21-01-2026;payment;142317931599;-11,04;-871,95
22-01-2026;payment;0008m333pd;-612,97;-1484,92
22-01-2026;payment;142380038891;52,25;-1432,67
22-01-2026;mediation;142380038891;-79,90;-1512,57
22-01-2026;refund;142380038891;27,65;-1484,92
22-01-2026;payment;141033243857;239,67;-1245,25
22-01-2026;payment;140806214821;93,95;-1151,30
22-01-2026;mediation;142651949400;-39,99;-1191,29
22-01-2026;payment;142651949400;26,69;-1164,60
22-01-2026;refund;142651949400;13,30;-1151,30
22-01-2026;payment;141324429786;485,70;-665,60
22-01-2026;payment;140841104797;49,48;-616,12
22-01-2026;payment;141651144448;75,04;-541,08
22-01-2026;mediation;142038148246;-136,90;-677,98
22-01-2026;refund;142038148246;16,43;-661,55
22-01-2026;payment;142038148246;103,31;-558,24
22-01-2026;shipping;140843722249;9,99;-548,25
22-01-2026;payment;141503111058;175,70;-372,55
22-01-2026;payment;140963965997;258,67;-113,88
22-01-2026;payment;141482320868;62,68;-51,20
22-01-2026;payment;141741680000;680,09;628,89
22-01-2026;payment;139809851929;41,45;670,34
22-01-2026;reserve_for_dispute;139809851929;-41,45;628,89
22-01-2026;payment;141104103063;83,10;711,99
22-01-2026;payment;141703327630;258,67;970,66
22-01-2026;payment;142455167349;-46,24;924,42
22-01-2026;mediation;142225887116;-583,90;340,52
22-01-2026;payment;142225887116;490,38;830,90
22-01-2026;refund;142225887116;93,52;924,42
22-01-2026;mediation;142651949400;-28,40;896,02
23-01-2026;payment;141089464163;583,78;1479,80
23-01-2026;payout;143189222686;-140,00;1339,80
23-01-2026;payment;142520240771;-4296,19;-2956,39
23-01-2026;payment;141730979138;238,91;-2717,48
23-01-2026;payment;141455394940;1373,28;-1344,20
23-01-2026;payment;143199074090;-131,94;-1476,14
23-01-2026;payment;140679906945;230,87;-1245,27
23-01-2026;payment;141199352377;325,02;-920,25
23-01-2026;payout;142530127795;-30,00;-950,25
23-01-2026;payment;140704222179;101,55;-848,70
23-01-2026;payment;140684975045;15,66;-833,04
23-01-2026;payment;140545137977;434,45;-398,59
23-01-2026;reserve_for_bpp_shipping_return;140545137977;-434,45;-833,04
23-01-2026;payment;140371246324;109,86;-723,18
23-01-2026;payment;141203886523;185,69;-537,49
23-01-2026;payment;141354683295;102,75;-434,74
23-01-2026;payment;140658943809;306,72;-128,02
23-01-2026;payment;141693604662;77,26;-50,76
23-01-2026;reserve_for_dispute;141693604662;-77,26;-128,02
23-01-2026;mediation;142304307843;-797,90;-925,92
23-01-2026;payment;142304307843;657,70;-268,22
23-01-2026;refund;142304307843;140,20;-128,02
23-01-2026;mediation;139930660133;-454,47;-582,49
23-01-2026;refund;139930660133;101,95;-480,54
23-01-2026;payment;139930660133;352,52;-128,02
23-01-2026;payment;141403860332;102,43;-25,59
23-01-2026;payment;141178618265;63,68;38,09
23-01-2026;payment;141169888245;31,25;69,34
23-01-2026;payment;140668502871;349,60;418,94
23-01-2026;payment;141254943293;102,75;521,69
23-01-2026;mediation;140778735616;-209,66;312,03
23-01-2026;refund;140778735616;35,64;347,67
23-01-2026;reserve_for_dispute;140778735616;151,57;499,24
23-01-2026;payment;141252406983;420,00;919,24
23-01-2026;payment;141864443428;59,16;978,40
23-01-2026;payment;141200311283;100,67;1079,07
24-01-2026;reserve_for_dispute;140129724203;289,78;1368,85
24-01-2026;refund;140688038213;-313,23;1055,62
24-01-2026;payment;140688038213;313,23;1368,85
24-01-2026;mediation;142038148246;-42,90;1325,95
24-01-2026;payment;140546410145;331,10;1657,05
24-01-2026;payment;140831797129;480,49;2137,54
24-01-2026;payment;141241836725;855,88;2993,42
24-01-2026;mediation;140778735616;-44,90;2948,52
24-01-2026;payment;140252805392;27,83;2976,35
24-01-2026;payment;141877674196;403,38;3379,73
24-01-2026;payment;141754233700;50,44;3430,17
24-01-2026;payment;141346643973;119,65;3549,82
24-01-2026;reserve_for_dispute;137614895655;-297,06;3252,76
24-01-2026;payment;140639185016;227,26;3480,02
24-01-2026;payment;142092143296;75,94;3555,96
24-01-2026;payment;142019554696;344,40;3900,36
24-01-2026;payment;141312103933;90,43;3990,79
24-01-2026;payment;142046848116;119,65;4110,44
24-01-2026;reserve_for_dispute;142046848116;-119,65;3990,79
24-01-2026;payment;141747614296;719,20;4709,99
24-01-2026;mediation;140898783536;-317,90;4392,09
24-01-2026;refund;140898783536;77,49;4469,58
24-01-2026;reserve_for_dispute;140898783536;240,41;4709,99
25-01-2026;payment;141185857315;219,34;4929,33
25-01-2026;payment;141990834572;16,54;4945,87
25-01-2026;payment;142034111300;219,34;5165,21
25-01-2026;payment;142131232550;219,34;5384,55
25-01-2026;payment;141714481520;1271,64;6656,19
25-01-2026;payment;141981435068;4269,22;10925,41
25-01-2026;payment;141443091689;95,71;11021,12
25-01-2026;payment;140975114783;132,81;11153,93
25-01-2026;payment;141979194794;96,99;11250,92
25-01-2026;payment;141427378366;634,52;11885,44
25-01-2026;payment;139994104927;22,02;11907,46
25-01-2026;payment;141868351474;41,84;11949,30
25-01-2026;payment;141868345222;91,31;12040,61
25-01-2026;payment;141612723343;180,86;12221,47
25-01-2026;reserve_for_dispute;141612723343;-180,86;12040,61
25-01-2026;payment;141185566812;349,60;12390,21
25-01-2026;payment;142804447735;-818,38;11571,83
25-01-2026;payment;142804560955;-1191,60;10380,23
25-01-2026;payment;142804506011;-1832,37;8547,86
25-01-2026;payment;140395321666;1369,76;9917,62
25-01-2026;mediation;143483246774;-328,07;9589,55
25-01-2026;payment;143483246774;230,87;9820,42
25-01-2026;refund;143483246774;97,20;9917,62
25-01-2026;payment;142280993584;101,55;10019,17
25-01-2026;payment;142350829242;239,67;10258,84
26-01-2026;payout;142882588563;-95,72;10163,12
26-01-2026;payment;142213392666;230,87;10393,99
26-01-2026;payment;141649782618;785,30;11179,29
26-01-2026;mediation;141693604662;-39,90;11139,39
26-01-2026;payment;141300246121;230,87;11370,26
26-01-2026;payment;142841935136;318,87;11689,13
26-01-2026;mediation;142841935136;-389,00;11300,13
26-01-2026;refund;142841935136;70,13;11370,26
26-01-2026;payment;141601973073;240,46;11610,72
26-01-2026;payment;141928120948;370,72;11981,44
26-01-2026;payment;142449492700;25,87;12007,31
26-01-2026;cashback;143581089158;263,85;12271,16
26-01-2026;payment;140875773384;68,18;12339,34
26-01-2026;mediation;142651643835;-236,90;12102,44
26-01-2026;payment;142651643835;185,02;12287,46
26-01-2026;refund;142651643835;51,88;12339,34
26-01-2026;payment;141214983508;75,04;12414,38
26-01-2026;mediation;140241282353;-111,40;12302,98
26-01-2026;refund;140241282353;14,82;12317,80
26-01-2026;reserve_for_dispute;140241282353;82,62;12400,42
26-01-2026;reserve_for_dispute;141979194794;-96,99;12303,43
26-01-2026;payment;142172023524;93,15;12396,58
26-01-2026;payout;142929356799;-50,00;12346,58
26-01-2026;payment;141470360279;102,75;12449,33
26-01-2026;reserve_for_debt_payment;142934459175;-102,75;12346,58
26-01-2026;payment;140213313351;3882,62;16229,20
26-01-2026;payment;140663847777;9187,60;25416,80
26-01-2026;payment;142135008912;49,48;25466,28
26-01-2026;payment;141521947657;1095,94;26562,22
26-01-2026;payment;143054278776;63,68;26625,90
26-01-2026;payment;142919680782;2136,71;28762,61
26-01-2026;payment;143062383912;230,87;28993,48
26-01-2026;payment;143608784484;70,79;29064,27
26-01-2026;reserve_for_debt_payment;142934459175;-70,79;28993,48
26-01-2026;reserve_for_debt_payment;142934459175;-101,04;28892,44
26-01-2026;payment;142136563453;75,94;28968,38
26-01-2026;payment;142173405095;11,92;28980,30
26-01-2026;payment;142260272966;431,45;29411,75
26-01-2026;payment;142540120620;264,87;29676,62
26-01-2026;reserve_for_debt_payment;142934459175;70,79;29747,41
26-01-2026;reserve_for_debt_payment;142934459175;-173,54;29573,87
26-01-2026;reserve_for_debt_payment;142934459175;102,75;29676,62
26-01-2026;reserve_for_debt_payment;142934459175;173,54;29850,16
26-01-2026;reserve_for_debt_payment;142934459175;101,04;29951,20
26-01-2026;reserve_for_debt_payment;142934459175;-274,58;29676,62
26-01-2026;payment;142205197781;63,68;29740,30
26-01-2026;payment;142698519459;70,20;29810,50
26-01-2026;payment;142005753069;26,85;29837,35
26-01-2026;payment;142263952094;89,23;29926,58
26-01-2026;payment;143106524546;325,02;30251,60
26-01-2026;payment;141920146209;93,71;30345,31
26-01-2026;payment;142167133270;349,60;30694,91
26-01-2026;payment;142295633711;236,91;30931,82
26-01-2026;payment;143068364002;146,52;31078,34
26-01-2026;payment;140893578070;11,26;31089,60
26-01-2026;payment;140979207659;58,74;31148,34
26-01-2026;payment;141922182246;19,96;31168,30
26-01-2026;payment;141505694751;451,39;31619,69
26-01-2026;payment;142176183494;76,51;31696,20
26-01-2026;payment;142644934614;357,50;32053,70
26-01-2026;payment;142034244195;83,68;32137,38
26-01-2026;payment;142818087018;257,27;32394,65
26-01-2026;payment;142154673241;511,64;32906,29
26-01-2026;payment;141811987559;407,92;33314,21
26-01-2026;payment;141977294293;213,27;33527,48
26-01-2026;payment;142429420055;230,87;33758,35
26-01-2026;payment;142161123650;45,08;33803,43
26-01-2026;payment;142986813344;63,68;33867,11
26-01-2026;payment;141234408691;63,68;33930,79
26-01-2026;payment;141359034751;38,92;33969,71
26-01-2026;payment;141403395103;11,26;33980,97
26-01-2026;payment;143061807204;25,87;34006,84
26-01-2026;payment;142467169052;63,68;34070,52
26-01-2026;payment;142011138281;70,20;34140,72
26-01-2026;payment;142686034398;229,37;34370,09
26-01-2026;payment;142181590693;230,87;34600,96
26-01-2026;payment;142341866491;1884,42;36485,38
26-01-2026;payment;140623140222;81,88;36567,26
26-01-2026;payment;141385949804;405,92;36973,18
26-01-2026;payment;141251658525;63,68;37036,86
26-01-2026;payment;142022866968;83,68;37120,54
26-01-2026;shipping;142176328322;19,99;37140,53
